representation,target,alpha,fit_intercept,real_val_MAE,stress_val_MAE,selection_score
A_SOLUTION,score_originality,10.0,False,53.20208830619926,47.24999713897705,50.82125183931038
A_SOLUTION,score_originality,31.622776601683793,False,54.57898338517146,47.69696595933702,51.82617641483768
A_SOLUTION,score_originality,100.0,False,56.11750262886731,48.25306908289591,52.97172921047874
A_SOLUTION,score_originality,316.22776601683796,False,57.367736791496846,48.44444444444444,53.798419852675885
A_SOLUTION,score_originality,1000.0,False,58.342448970275136,48.44444444444444,54.38324715994286
B_FULL_INTERACTIONS,score_completeness,316.22776601683796,True,10.673717612650856,15.415721681382921,12.570519240143682
B_FULL_INTERACTIONS,score_completeness,1000.0,True,9.714752425008745,17.75847668117947,12.932242127477036
B_FULL_INTERACTIONS,score_completeness,100.0,True,11.874313240620628,14.78468386332194,13.038461489701152
B_FULL_INTERACTIONS,score_completeness,31.622776601683793,True,13.076053334705865,17.582780202229817,14.878744081715446
B_FULL_INTERACTIONS,score_completeness,10.0,True,13.717561067040286,19.3319697909885,15.963324556619572
B_FULL_INTERACTIONS,score_completeness,3.1622776601683795,True,14.066543294422662,20.121365441216362,16.48847215314014
B_FULL_INTERACTIONS,score_completeness,1.0,True,14.195510237964232,20.40664439731174,16.679963901703236
B_FULL_INTERACTIONS,score_completeness,0.31622776601683794,True,14.237484149078824,20.49932649400499,16.74222108704929
B_FULL_INTERACTIONS,score_completeness,0.1,True,14.251789149953359,20.530163023206924,16.763138699254785
B_FULL_INTERACTIONS,score_completeness,0.03162277660168379,True,14.250925092554803,20.53754891289605,16.765574620691304
B_FULL_INTERACTIONS,score_completeness,0.01,True,14.297466562755073,20.483035193549263,16.771694015072747
B_FULL_INTERACTIONS,score_completeness,0.001,True,14.309663174757317,20.472646713256836,16.774856590157125
B_FULL_INTERACTIONS,score_completeness,0.0031622776601683794,True,14.300769748972423,20.495343950059677,16.778599429407326
B_FULL_INTERACTIONS,score_completeness,0.001,False,56.01502017832514,56.082443714141846,56.04198959265182
B_FULL_INTERACTIONS,score_completeness,0.0031622776601683794,False,56.01511733923385,56.08246980773078,56.04205832663262
